OH
32
32
32
4
4
4
96
96
96
80
80
80
20
20
20
10
10
10
24
24
24
160
160
160
64
64
64
416
416
416
10
10
10
32
32
32
160
160
160
7
7
7
42
42
42
10
10
10
80
80
80
16
16
16
18
18
18
80
80
80
32
32
32
28
28
28
29
29
29
32
32
32
32
32
32
320
320
320
32
32
32
32
32
32
3
3
3
48
48
48
37
37
37
160
160
160
56
56
56
45
45
45
56
56
56
40
40
40
128
128
128
120
120
120
80
80
80
56
56
56
64
64
64
20
20
20
320
320
320
18
18
18
26
26
26
2
2
2
26
26
26
202
202
202
28
28
28
9
9
9
26
26
26
20
20
20
6
6
6
20
20
20
24
24
24
64
64
64
20
20
20
240
240
240
120
120
120
32
32
32
128
128
128
40
40
40
16
16
16
20
20
20
80
80
80
80
80
80
23
23
23
32
32
32
60
60
60
20
20
20
16
16
16
20
20
20
48
48
48
80
80
80
80
80
80
40
40
40
40
40
40
20
20
20
10
10
10
20
20
20
20
20
20
112
112
112
4
4
4
32
32
32
120
120
120
40
40
40
20
20
20
56
56
56
20
20
20
17
17
17
160
160
160
28
28
28
7
7
7
14
14
14
13
13
13
20
20
20
4
4
4
26
26
26
8
8
8
32
32
32
52
52
52
40
40
40
96
96
96
160
160
160
10
10
10
32
32
32
39
39
39
12
12
12
8
8
8
16
16
16
32
32
32
8
8
8
112
112
112
56
56
56
40
40
40
20
20
20
32
32
32
240
240
240
13
13
13
13
13
13
20
20
20
128
128
128
36
36
36
32
32
32
80
80
80
40
40
40
26
26
26
16
16
16
160
160
160
40
40
40
120
120
120
20
20
20
4
4
4
3
3
3
80
80
80
26
26
26
32
32
32
292
292
292
32
32
32
13
13
13
23
23
23
42
42
42
40
40
40
16
16
16
4
4
4
3
3
3
24
24
24
32
32
32
80
80
80
160
160
160
64
64
64
20
20
20
20
20
20
28
28
28
104
104
104
23
23
23
23
23
23
32
32
32
128
128
128
48
48
48
120
120
120
157
157
157
6
6
6
10
10
10
80
80
80
20
20
20
104
104
104
20
20
20
3
3
3
36
36
36
120
120
120
20
20
20
256
256
256
8
8
8
120
120
120
20
20
20
28
28
28
4
4
4
32
32
32
32
32
32
24
24
24
8
8
8
32
32
32
20
20
20
64
64
64
26
26
26
64
64
64
10
10
10
2
2
2
32
32
32
10
10
10
32
32
32
120
120
120
6
6
6
112
112
112
14
14
14
32
32
32
20
20
20
52
52
52
32
32
32
64
64
64
48
48
48
26
26
26
20
20
20
20
20
20
6
6
6
256
256
256
120
120
120
23
23
23
11
11
11
13
13
13
84
84
84
104
104
104
13
13
13
48
48
48
56
56
56
80
80
80
64
64
64
32
32
32
480
480
480
21
21
21
80
80
80
14
14
14
224
224
224
20
20
20
12
12
12
64
64
64
160
160
160
29
29
29
72
72
72
160
160
160
8
8
8
40
40
4
4
96
96
32
32
72
72
8
8
20
20
96
96
32
32
20
20
12
12
80
80
13
13
32
32
60
60
20
20
32
32
64
64
29
29
48
48
10
10
23
23
4
4
120
120
3
3
32
32
13
13
64
64
224
224
160
160
2
2
56
56
144
144
80
80
1
1
12
12
128
128
10
10
40
40
40
40
160
160
10
10
104
104
10
10
36
36
104
104
48
48
10
10
20
20
6
6
48
48
224
224
128
128
40
40
36
36
3
3
8
8
56
56
160
160
28
28
20
20
104
104
52
52
60
60
10
10
64
64
56
56
24
24
80
80
32
32
56
56
120
120
10
10
16
16
20
20
80
80
32
32
120
120
240
240
128
128
56
56
32
32
23
23
120
120
80
80
26
26
19
19
320
320
28
28
80
80
160
160
45
45
32
32
128
128
16
16
120
120
13
13
2
2
4
4
20
20
416
416
13
13
4
4
10
10
23
23
80
80
120
120
112
112
224
224
42
42
23
23
80
80
40
40
32
32
32
32
48
48
32
32
80
80
160
160
40
40
12
12
112
112
80
80
80
80
32
32
10
10
32
32
20
20
20
20
7
7
32
32
32
32
72
72
208
208
80
80
10
10
13
13
60
60
28
28
52
52
2
2
120
120
4
4
4
4
52
52
13
13
120
120
13
13
56
56
64
64
40
40
13
13
160
160
64
64
7
7
96
96
7
7
21
21
8
8
160
160
28
28
40
40
28
28
40
40
80
80
13
13
20
20
4
4
32
32
80
80
160
160
40
40
40
40
24
24
8
8
32
32
120
120
32
32
40
40
12
12
28
28
56
56
10
10
10
10
10
10
32
32
40
40
10
10
32
32
40
40
40
40
72
72
8
8
120
120
40
40
4
4
32
32
112
112
80
80
40
40
12
12
120
120
26
26
32
32
13
13
28
28
160
160
20
20
14
14
28
28
84
84
160
160
160
160
20
20
20
20
64
64
160
160
160
160
8
8
120
120
24
24
40
40
3
3
120
120
21
21
160
160
29
29
2
2
80
80
28
28
16
16
80
80
32
32
80
80
48
48
32
32
112
112
10
10
4
4
4
4
26
26
40
40
160
160
64
64
20
20
20
20
104
104
13
13
32
32
14
14
7
7
6
6
116
116
23
23
23
23
32
32
40
40
32
32
120
120
7
7
112
112
288
288
32
32
120
120
32
32
18
18
32
32
120
120
160
160
26
26
12
12
40
40
14
14
32
32
12
12
32
32
12
12
40
40
7
7
8
8
36
36
20
20
32
32
16
16
40
40
40
40
20
20
40
40
160
160
32
32
40
40
240
240
24
24
144
144
20
20
192
192
160
160
40
40
80
80
120
120
80
80
56
56
14
14
14
14
32
32
6
6
16
16
4
4
56
56
128
128
120
120
18
18
10
10
80
80
13
13
10
10
240
240
64
64
416
416
96
96
20
20
18
18
40
40
24
24
40
40
20
20
13
13
36
36
32
32
26
26
4
4
80
80
10
10
20
20
40
40
80
80
20
20
12
12
13
13
40
40
32
32
17
17
84
84
47
47
6
6
64
64
56
56
13
13
20
20
3
3
128
128
6
6
58
58
32
32
160
160
120
120
40
40
12
12
160
160
160
160
2
2
160
160
7
7
32
32
8
8
32
32
4
4
8
8
108
108
160
160
7
7
26
26
64
64
224
224
80
80
23
23
6
6
40
40
16
16
10
10
40
40
28
28
8
8
13
13
11
11
39
39
160
160
80
80
10
10
60
60
16
16
32
32
80
80
10
10
40
40
32
32
11
11
40
40
104
104
14
14
37
37
36
36
40
40
112
112
80
80
20
20
12
12
160
160
12
12
24
24
160
160
16
16
32
32
52
52
80
80
32
32
10
10
26
26
32
32
20
20
77
77
13
13
160
160
32
32
20
20
160
160
16
16
52
52
20
20
20
20
20
20
7
7
26
26
96
96
84
84
20
20
480
480
160
160
20
20
72
72
4
4
40
40
256
256
14
14
160
160
80
80
128
128
480
480
40
40
64
64
160
160
40
40
320
320
32
32
80
80
112
112
20
20
6
6
13
13
16
16
40
40
160
160
77
77
16
16
40
40
80
80
2
2
104
104
9
9
10
10
64
64
72
72
32
32
480
480
52
52
12
12
13
13
80
80
6
6
480
480
8
8
10
10
20
20
7
7
14
14
32
32
4
4
40
40
40
40
80
80
14
14
32
32
6
6
80
80
32
32
10
10
40
40
120
120
13
13
80
80
14
14
20
20
80
80
40
40
32
32
20
20
20
20
6
6
32
32
20
20
40
40
112
112
3
3
120
120
64
64
32
32
4
4
3
3
20
20
11
11
32
32
32
32
13
13
64
64
20
20
224
224
80
80
8
8
208
208
26
26
8
8
36
36
120
120
40
40
47
47
20
20
128
128
9
9
9
9
20
20
32
32
52
52
20
20
120
120
20
20
32
32
20
20
13
13
56
56
52
52
160
160
32
32
90
90
40
40
224
224
480
480
6
6
10
10
18
18
416
416
56
56
40
40
10
10
80
80
64
64
10
10
20
20
160
160
144
144
13
13
4
4
16
16
120
120
112
112
12
12
16
16
40
40
63
63
12
12
7
7
80
80
40
40
32
32
32
32
40
40
16
16
20
20
84
84
20
20
4
4
20
20
68
68
64
64
32
32
80
80
21
21
4
4
32
32
2
2
48
48
26
26
80
80
84
84
5
5
4
4
32
32
40
40
14
14
208
208
32
32
135
135
104
104
336
336
32
32
32
32
104
104
40
40
80
80
56
56
6
6
16
16
10
10
80
80
13
13
13
13
20
20
48
48
160
160
80
80
64
64
40
40
80
80
20
20
94
94
10
10
32
32
8
8
72
72
40
40
26
26
14
14
4
4
26
26
13
13
16
16
120
120
56
56
20
20
12
12
32
32
52
52
13
13
90
90
120
120
80
80
20
20
26
26
29
29
34
34
104
104
20
20
80
80
52
52
128
128
40
40
56
56
20
20
24
24
42
42
14
14
32
32
32
32
16
16
480
480
18
18
120
120
104
104
56
56
160
160
10
10
256
256
48
48
72
72
11
11
32
32
32
32
80
80
40
40
96
96
224
224
120
120
20
20
16
16
80
80
20
20
80
80
72
72
112
112
52
52
20
20
16
16
73
73
120
120
23
23
12
12
224
224
80
80
26
26
16
16
40
40
26
26
80
80
24
24
18
18
40
40
32
32
52
52
416
416
32
32
256
256
24
24
80
80
160
160
40
40
80
80
7
7
20
20
40
40
26
26
16
16
144
144
48
48
52
52
40
40
20
20
32
32
1
1
40
40
160
160
5
5
160
160
104
104
112
112
20
20
8
8
36
36
80
80
3
3
52
52
7
7
26
26
224
224
16
16
24
24
11
11
29
29
56
56
28
28
8
8
13
13
12
12
32
32
80
80
80
80
8
8
26
26
20
20
20
20
160
160
208
208
120
120
39
39
80
80
96
96
160
160
24
24
20
20
6
6
20
20
26
26
20
20
32
32
16
16
6
6
26
26
12
12
8
8
32
32
480
480
10
10
32
32
9
9
26
26
14
14
20
20
40
40
7
7
160
160
8
8
32
32
120
120
29
29
14
14
28
28
160
160
20
20
32
32
4
4
20
20
256
256
10
10
11
11
40
40
52
52
8
8
13
13
13
13
20
20
108
108
40
40
160
160
231
231
80
80
24
24
56
56
4
4
104
104
160
160
120
120
20
20
16
16
205
205
32
32
48
48
80
80
52
52
32
32
6
6
56
56
26
26
13
13
16
16
224
224
64
64
6
6
64
64
28
28
13
13
20
20
40
40
16
16
6
6
12
12
128
128
112
112
80
80
80
80
20
20
80
80
13
13
4
4
23
23
4
4
13
13
40
40
14
14
20
20
13
13
26
26
56
56
80
80
7
7
39
39
320
320
23
23
40
40
56
56
32
32
13
13
2
2
80
80
20
20
40
40
32
32
18
18
40
40
4
4
120
120
32
32
112
112
10
10
13
13
120
120
16
16
160
160
13
13
8
8
13
13
160
160
28
28
28
28
120
120
40
40
64
64
26
26
480
480
480
480
32
32
37
37
26
26
32
32
26
26
2
2
24
24
231
231
10
10
208
208
32
32
40
40
23
23
14
14
32
32
160
160
12
12
80
80
432
432
32
32
120
120
120
120
23
23
12
12
19
19
160
160
32
32
80
80
24
24
6
6
24
24
40
40
29
29
32
32
128
128
10
10
120
120
20
20
10
10
32
32
128
128
9
9
192
192
64
64
3
3
40
40
84
84
224
224
40
40
48
48
64
64
112
112
3
3
40
40
8
8
13
13
28
28
192
192
14
14
80
80
3
3
32
32
26
26
96
96
120
120
160
160
26
26
13
13
14
14
21
21
7
7
18
18
20
20
480
480
19
19
10
10
52
52
64
64
10
10
80
80
64
64
32
32
10
10
12
12
32
32
112
112
120
120
112
112
9
9
160
160
40
40
40
40
13
13
20
20
84
84
240
240
160
160
72
72
84
84
90
90
32
32
12
12
7
7
36
36
32
32
160
160
13
13
13
13
32
32
20
20
52
52
160
160
20
20
40
40
104
104
32
32
80
80
72
72
20
20
160
160
13
13
128
128
24
24
12
12
128
128
32
32
120
120
160
160
4
4
21
21
80
80
34
34
80
80
7
7
80
80
24
24
32
32
128
128
3
3
180
180
80
80
160
160
51
51
6
6
20
20
8
8
80
80
11
11
6
6
80
80
48
48
84
84
14
14
120
120
80
80
32
32
180
180
32
32
160
160
160
160
416
416
20
20
13
13
64
64
7
7
16
16
40
40
6
6
84
84
80
80
14
14
80
80
26
26
12
12
13
13
32
32
40
40
20
20
160
160
36
36
28
28
40
40
120
120
64
64
16
16
20
20
48
48
120
120
64
64
40
40
20
20
80
80
80
80
10
10
20
20
40
40
13
13
104
104
26
26
11
11
80
80
26
26
256
256
11
11
48
48
16
16
42
42
16
16
32
32
8
8
80
80
32
32
80
80
20
20
160
160
24
24
144
144
144
144
40
40
40
40
10
10
6
6
32
32
8
8
26
26
26
26
32
32
28
28
20
20
26
26
32
32
84
84
32
32
108
108
14
14
32
32
28
28
7
7
4
4
208
208
120
120
80
80
12
12
32
32
64
64
256
256
64
64
23
23
26
26
116
116
7
7
12
12
52
52
32
32
160
160
40
40
20
20
68
68
12
12
167
167
112
112
160
160
24
24
120
120
16
16
14
14
84
84
8
8
4
4
80
80
29
29
24
24
28
28
40
40
20
20
2
2
80
80
36
36
120
120
20
20
7
7
40
40
28
28
20
20
80
80
13
13
20
20
28
28
8
8
40
40
120
120
80
80
26
26
40
40
72
72
29
29
2
2
20
20
23
23
16
16
24
24
101
101
23
23
256
256
208
208
4
4
9
9
120
120
256
256
14
14
26
26
320
320
36
36
13
13
160
160
40
40
32
32
2
2
64
64
48
48
112
112
42
42
8
8
160
160
160
160
40
40
160
160
160
160
40
40
20
20
120
120
480
480
32
32
40
40
320
320
7
7
5
5
24
24
80
80
1
1
4
4
32
32
32
32
32
32
120
120
9
9
108
108
24
24
48
48
32
32
64
64
26
26
104
104
16
16
112
112
8
8
14
14
20
20
40
40
20
20
7
7
8
8
120
120
6
6
20
20
40
40
4
4
12
12
32
32
26
26
48
48
2
2
10
10
20
20
10
10
1
1
160
160
16
16
28
28
7
7
112
112
14
14
14
14
80
80
8
8
160
160
16
16
40
40
10
10
12
12
20
20
5
5
144
144
52
52
120
120
40
40
40
40
20
20
32
32
80
80
40
40
80
80
56
56
20
20
20
20
16
16
160
160
160
160
480
480
13
13
6
6
112
112
84
84
52
52
4
4
20
20
32
32
80
80
28
28
10
10
40
40
16
16
128
128
28
28
120
120
2
2
13
13
10
10
64
64
20
20
96
96
40
40
12
12
28
28
32
32
120
120
24
24
24
24
80
80
60
60
288
288
32
32
160
160
6
6
12
12
160
160
40
40
120
120
79
79
18
18
120
120
56
56
32
32
120
120
56
56
160
160
32
32
32
32
7
7
8
8
23
23
10
10
20
20
10
10
10
10
17
17
160
160
80
80
8
8
224
224
32
32
2
2
20
20
40
40
24
24
32
32
160
160
32
32
80
80
256
256
13
13
96
96
20
20
14
14
20
20
16
16
13
13
20
20
480
480
48
48
13
13
80
80
40
40
80
80
72
72
40
40
32
32
64
64
16
16
32
32
16
16
32
32
3
3
125
125
26
26
20
20
20
20
60
60
256
256
32
32
288
288
56
56
80
80
13
13
16
16
5
5
20
20
160
160
32
32
11
11
36
36
188
188
10
10
40
40
160
160
36
36
208
208
120
120
32
32
14
14
128
128
160
160
4
4
40
40
160
160
104
104
48
48
4
4
14
14
20
20
144
144
56
56
416
416
80
80
56
56
32
32
320
320
120
120
56
56
32
32
120
120
26
26
48
48
160
160
29
29
32
32
80
80
80
80
154
154
16
16
12
12
7
7
32
32
40
40
40
40
12
12
40
40
80
80
80
80
48
48
26
26
120
120
45
45
192
192
52
52
28
28
6
6
18
18
16
16
12
12
64
64
14
14
24
24
20
20
32
32
40
40
32
32
384
384
16
16
32
32
12
12
32
32
16
16
28
28
32
32
20
20
20
20
120
120
208
208
16
16
160
160
32
32
45
45
14
14
120
120
4
4
336
336
120
120
6
6
52
52
224
224
16
16
48
48
2
2
48
48
120
120
20
20
10
10
128
128
56
56
6
6
40
40
14
14
72
72
56
56
40
40
224
224
480
480
20
20
120
